timestamp,open,high,low,close,volume
2025-01-26 19:50:00+00:00,0.00038516380195505916,0.0005317997671663761,0.00027958590700291093,0.00038516380195505916,1827451.8785954872
2025-01-26 19:55:00+00:00,0.0015563910827040674,0.0021898970007896423,0.0006765217520296573,0.0015563910827040674,4826396.51258101
2025-01-26 20:00:00+00:00,0.0038324215169996023,0.004692761041224003,0.002862584235146642,0.0038324215169996023,7567639.1730947755
2025-01-26 20:05:00+00:00,0.004937366683036089,0.005718595588579773,0.003984267418272794,0.004937366683036089,6215177.434840883
2025-01-26 20:10:00+00:00,0.004656200876459479,0.005343693623319269,0.0037030859319493173,0.004656200876459479,4184599.7406429634
2025-01-26 20:15:00+00:00,0.00637494072318077,0.006968685202300548,0.005624947696924209,0.00637494072318077,4881768.01456148
2025-01-26 20:20:00+00:00,0.005343406325206161,0.006030862109735608,0.004780942501500249,0.005343406325206161,3785252.4308537617
2025-01-26 20:25:00+00:00,0.0053761014491319654,0.005782434698194265,0.004844742584973574,0.0053761014491319654,1978287.7704411517
2025-01-26 20:30:00+00:00,0.007658505272120237,0.00900265109539032,0.0060955450125038625,0.007658505272120237,3856996.1844558083
2025-01-26 20:35:00+00:00,0.009239286303520201,0.010050845235586166,0.008178016930818557,0.009239286303520201,4956641.079973971
2025-01-26 20:40:00+00:00,0.009114274442195891,0.010175525575876237,0.008302729457616807,0.009114274442195891,3513455.605876776
2025-01-26 20:45:00+00:00,0.01082414051145315,0.013076562814414501,0.008947121925652026,0.01082414051145315,3215283.137669798
2025-01-26 20:50:00+00:00,0.012633754685521126,0.014510054886341096,0.011570517905056477,0.012633754685521126,4220716.867049312
2025-01-26 20:55:00+00:00,0.01213318970799446,0.014197082802653313,0.00981912775337696,0.01213318970799446,4812709.128121893
2025-01-26 21:00:00+00:00,0.009554815337061881,0.011850452788174152,0.007817576184868813,0.009554815337061881,4430767.347788596
2025-01-26 21:05:00+00:00,0.008808226495981215,0.00949055390059948,0.007350527040660381,0.008808226495981215,2717348.4174612355
2025-01-26 21:10:00+00:00,0.008991100713610648,0.00992121458053589,0.00818500202894211,0.008991100713610648,1679166.553360713
2025-01-26 21:15:00+00:00,0.0067577225528657435,0.008865636009722948,0.005734764551743865,0.0067577225528657435,2749152.424717164
2025-01-26 21:20:00+00:00,0.007869285583496094,0.008852946281433105,0.006147879362106323,0.007869285583496094,2907232.446895904
2025-01-26 21:25:00+00:00,0.009098554357886314,0.010082181856036187,0.00836083373427391,0.009098554357886314,1985349.94606664
2025-01-26 21:30:00+00:00,0.012725433222949504,0.01456969890743494,0.010081985741853714,0.012725433222949504,3231243.615142614
2025-01-26 21:35:00+00:00,0.012786965310573578,0.014938618127256631,0.01180335259437561,0.012786965310573578,3577157.2914235676
2025-01-26 21:40:00+00:00,0.012659921891987324,0.01407340831682086,0.01093915580958128,0.012659921891987324,2277545.0499996245
2025-01-26 21:45:00+00:00,0.012097984768450261,0.013264795482158661,0.01148387386649847,0.012097984768450261,1032558.0547294167
2025-01-26 21:50:00+00:00,0.01381453899666667,0.015042498018592596,0.012218192268162967,0.01381453899666667,1334134.3662232482
2025-01-26 21:55:00+00:00,0.016577307991683485,0.017928051605820654,0.0148581797555089,0.016577307991683485,3127762.758717189
2025-01-26 22:00:00+00:00,0.01792823979258537,0.019033405259251596,0.01645468583703041,0.01792823979258537,2715122.4983165697
2025-01-26 22:05:00+00:00,0.016694232739508152,0.018887635581195356,0.01523196417838335,0.016694232739508152,2687801.117865823
2025-01-26 22:10:00+00:00,0.01742357389628887,0.018276476114988328,0.01669251485168934,0.01742357389628887,1667756.8888809048
2025-01-26 22:15:00+00:00,0.014494936540722847,0.016322029381990434,0.01291145607829094,0.014494936540722847,3093797.1086952025
2025-01-26 22:20:00+00:00,0.015592204093933106,0.01681034503877163,0.014434970196336508,0.015592204093933106,1373142.104286015
2025-01-26 22:25:00+00:00,0.017451839089393614,0.018421385705471038,0.016603485800325873,0.017451839089393614,1639354.3342527258
2025-01-26 22:30:00+00:00,0.020602669268846515,0.021814590990543364,0.018663594514131545,0.020602669268846515,3133791.9651976028
2025-01-26 22:35:00+00:00,0.019634697362780573,0.021331523060798645,0.018059073500335216,0.019634697362780573,2653815.396680436
2025-01-26 22:40:00+00:00,0.020970400072634218,0.022061345741152764,0.01963702203333378,0.020970400072634218,1539529.7129746564
2025-01-26 22:45:00+00:00,0.020670903474092485,0.02225161962211132,0.018968593776226044,0.020670903474092485,1576391.264105467
2025-01-26 22:50:00+00:00,0.01872636015713215,0.020428756535053254,0.01751036274433136,0.01872636015713215,1725374.9341102345
2025-01-26 22:55:00+00:00,0.020428411066532138,0.022130778655409813,0.019334031902253627,0.020428411066532138,1372164.3822784615
2025-01-26 23:00:00+00:00,0.02290138191729784,0.023628409914672376,0.02205318258702755,0.02290138191729784,2034864.1945545939
2025-01-26 23:05:00+00:00,0.021320380926132202,0.022652904734015464,0.02059354975819588,0.021320380926132202,1497632.0725975754
2025-01-26 23:10:00+00:00,0.02336991749703884,0.0248229693621397,0.021674690321087837,0.02336991749703884,1227065.4168586163
2025-01-26 23:15:00+00:00,0.026267332673072814,0.030019808769226074,0.02445161843299866,0.026267332673072814,3486287.619974036
2025-01-26 23:20:00+00:00,0.033134787648916246,0.038213842689991,0.030232470482587814,0.033134787648916246,8558537.209406095
2025-01-26 23:25:00+00:00,0.03899983711540699,0.04713477246463299,0.032779004201293,0.03899983711540699,8600071.71868671
2025-01-26 23:30:00+00:00,0.045218140974640844,0.049046131744980806,0.04067240193486214,0.045218140974640844,9932395.229964724
2025-01-26 23:35:00+00:00,0.04067041590809822,0.04665135942399502,0.03732108753919602,0.04067041590809822,6542836.999271548
2025-01-26 23:40:00+00:00,0.044253471344709396,0.04712396678328514,0.041143767952919005,0.044253471344709396,4578393.032345575
2025-01-26 23:45:00+00:00,0.03749435251951218,0.0446135333776474,0.034409374147653576,0.03749435251951218,4525767.698791854
2025-01-26 23:50:00+00:00,0.04080534690618515,0.04483843351900577,0.038195702627301216,0.04080534690618515,3880190.3919048146
